direction_glob_on_S2,direction_S2
62.67346848587329,29.176544149953486
65.28769215501688,24.649500479228095
18.0079093401538,2.983985702233724
17.697509651785673,359.2316302529498
17.3871123383557,6.805502341523493
17.521844169946096,37.32857460726342
16.992246145110908,43.903564313685536
16.462661846701405,19.626013318694163
15.93309128889112,32.963927150440554
15.403534485893788,50.61529376614345
14.873991451960405,34.46934892162682
15.114924216570824,37.26307954376023
15.60876723969329,25.07202813014726
20.824871062684917,22.140738488473346
18.605256411218342,358.94532488892145
18.29489264438582,8.796179013920778
17.984531434988014,6.234499599316564
18.259018703586122,12.504751498774624
18.89674166181095,7.068172622561292
19.221001725856304,19.69085764999528
18.691711459442637,38.71105457699332
18.16243638991818,27.545771789790138
17.633176532430095,43.70183556532845
17.1039319021681,35.385956381728306
17.34393584127359,48.22152485853803
17.838074327719163,24.09630896717249
18.332225383751148,6.175012619423171
18.826389012630873,41.23969626920314
19.446114983582554,30.25970386059771
20.621770817701865,35.71327313149601
23.303075529670068,42.94439054902415
,345.62423268887454
18.8609007604376,322.4901414770003
19.617771276434123,10.3441234423222
20.256216276807265,7.573096354479674
20.587936110109112,22.602587130630752
20.919664415130704,31.01315475240301
20.39183764648754,13.2910483664499
19.86287506397014,17.667346572020847
19.333929166880097,31.009170047525288
19.57286804192902,38.273110410275365
20.067301669996564,42.00565271391952
20.56174932702696,40.653936933202544
21.183134371056937,20.446947889084697
21.92592840873639,20.11081308557317
23.099269413823247,34.64364503404954
25.78089689230083,42.04229784944272
,4.742215181846348
19.489548920350558,353.44565343413564
19.17925939851169,181.78742976845808
19.46234502937651,348.19949254027165
20.219376951024046,347.0723419512511
22.611349657330305,243.8368498641446
22.092628620970178,22.44861483965593
21.56398178560282,37.41332559790857
21.801719361359847,30.631400055235986
22.296447808410438,6.684187735440446
22.91939009747834,43.40009834205807
23.662498797367398,36.655323048023774
24.405624218112386,36.851567317553986
25.576385005843825,36.03919201214808
28.25833353289294,30.085529518594115
,352.8302855485755
19.776567826711346,356.802627018434
20.063354740995774,18.659483936293896
20.820545810851865,347.45721244228173
21.577746039820493,343.4316831482147
22.33495542581126,335.1482004103731
22.975008395724917,335.78106483618507
23.3070768537337,342.29540315155555
23.639155557925783,340.91538985924353
23.97124451143759,345.5457033687087
25.39830649212186,32.92409595999419
26.141744467539144,17.418350540589586
26.885200788190122,39.492347987645815
28.05311597831178,29.70562447536429
30.73447018055908,32.454107848022204
20.663933125309168,151.70791376958584
21.42128108745015,0.296678978380271
22.178639094318136,346.4981629762629
22.9360071443229,347.61124741956905
23.693385235918672,347.08509590967753
24.334324128178924,340.7572794221198
24.666566573900948,347.5307173072445
24.9988201529048,348.0024934287085
25.33108486888739,346.946960696919
25.663360725589566,359.1971894800914
25.99564772679335,353.8589281903929
26.38962934448656,356.6330179360391
27.13335618941592,357.24091232906596
27.877102992561312,130.19779856664923
32.731962702632764,216.1608157230869
,90.09703529681775
22.034729663862826,153.3296787167967
22.792274869848786,158.36955180477958
23.54983116661048,343.7440781825181
24.307398553200752,349.9668467560749
25.064977028719255,341.78490069722153
25.7068887930509,343.8731951716236
26.039337500774806,349.74787920072527
26.37179839202085,343.18134632973704
26.704271471150587,347.69409645322776
27.036756742572926,352.59522781288774
27.255918668392873,354.53893412042254
27.26036445366867,12.957493724466758
27.965697116099868,1.355026051899074
28.70567991280571,20.53917680744337
29.445664354563966,2.959282878488011
30.185650434973667,2.426655394901786
31.043235731481523,4.167161067370898
32.70993760436768,7.411688551481461
26.440430552115178,345.2797020151517
27.083339708253813,343.50959187894
27.41596420966615,1.115043416170579
27.74860179276797,351.61070845337116
28.081252462488788,353.36768309823515
28.299814380873418,350.4636383581457
28.41824666318283,4.508068495583757
28.423152464322946,10.431712070505682
28.38853151973846,10.261253430099202
29.084691751912132,18.116539855273686
29.824720513955043,20.541891555057134
30.564751162230454,15.279636642330843
31.42126170210642,14.098852708450863
32.707653171469964,30.091590120170054
,353.47305896007583
,0.7942353936379618
23.324913077272893,358.4943625444901
24.816903495570525,359.0430817639636
26.299949890520328,356.4575813298897
27.05785489711357,358.8632745737957
27.815772783443144,170.80205140112366
29.343389511592,186.17337133826618
29.461962370576988,6.993611780393735
29.58054746298057,356.61431139216
29.585933622976754,17.460549132394647
29.55146856742913,355.8629145621739
29.517016172235834,22.831566064237563
30.20367276214259,13.786863768238106
30.943747504996452,8.996473056445438
31.799108176087056,17.586747502950857
33.08553866578811,11.479931647124943
,4.115860741644724
,2.583858891935847
23.957593052168047,356.51995552352474
25.449647989784268,359.5232710142815
26.9417064051246,1.7130639317365421
28.432915970834678,8.229909643531528
29.191002829804596,11.944197690920646
29.836070611927834,3.8084996992697597
30.16904604502338,355.179223190802
30.38664581790828,17.852455822675665
30.505357659901765,6.145061155965095
30.680102288047912,6.481938378906989
30.645819989514127,1.8874452097194307
31.32263921874417,9.060921237050877
32.176774912496015,12.748632837621926
33.46324360075145,9.742291031589446
,358.6971763077929
24.590077332137817,3.015457478768951
26.082195838816354,353.8601624065197
27.57431823307512,0.8223266213776697
29.066444501781746,0.41893660607416905
30.558574631837853,4.158372574143982
31.212348808187436,3.093329760775646
31.42958505693928,17.374236792752413
31.54843428938788,4.111693360540471
31.667297258903005,4.9728795750847326
31.7861739730693,359.5798026749391
31.90506443951944,6.621842884897319
31.911472340093944,1.9010264466450053
31.877319108288145,3.581547103998787
31.84318005952308,9.695045503894562
33.84076773587574,34.42365129853994
24.917057147154154,357.73848634737703
26.406431781614145,356.4780074364935
27.895796296408164,356.40142615070783
29.385150669680893,359.2510868651188
30.87449487956475,356.89606819166653
32.004957203179806,2.4532507272634234
32.11973214318749,355.4410467349106
32.23450041954772,8.901024168506751
32.349262026821926,1.3460880193995877
32.46401695955073,5.74058060934658
32.56737430935242,7.787723644561197
32.46185338826947,359.0421442711971
32.42246681966428,4.624083331003931
32.38306881208232,5.557834948769653
32.34365935842019,9.495899830173812
32.30423845153607,8.385151010705954
32.501943494793615,15.456771896070563
33.78477728495632,11.337441570782573
,36.286984592593456
,130.61607188468054
,21.71340702964477
24.436166150479888,4.887394141738639
30.37088506355932,179.18759075351
31.50482700006959,357.6837835379387
31.61953553293185,1.0099463104260735
31.7342370755725,354.49618415989505
31.84893162234335,356.2359427819371
31.951326629446076,351.9697883180027
31.664664901126073,353.352350835984
31.558367736407728,3.383659768269183
31.518860806161896,5.4701344203883195
31.479341845537206,6.247484878328123
31.439810847044427,8.078687845547961
31.346773823706897,21.33649550335656
31.490195341895507,18.320235776455547
32.77287471206847,17.597798233154833
,33.43899363059825
,22.634857045707065
23.978827831418016,13.193486336722515
25.422450181463905,19.498689085149806
26.88872521207366,17.538680189132094
28.37791288030786,8.252948150239945
29.867089724446956,1.8206046398569242
31.048782913633683,355.02436676873856
30.76200533788015,354.5990716450815
30.65489914544986,355.43162229296706
30.615271885010543,8.582460281886995
30.575632002837356,1.8237723266123567
30.482223564171154,6.898522809649762
30.339089327458623,14.361004514423428
30.478285173359453,14.8709889908896
31.760809313729254,16.641293922894874
,47.39885117565734
,49.07462431085116
,65.43809903997794
,140.77926701834213
,70.4326514502257
,105.27675331268568
,147.29863642202048
,173.1978048418539
,160.54188563704156
,178.12738144963225
,48.91610185915988
,72.12161481249342
,78.22101611205812
,73.73550715718301
,51.596199446541846
,77.70172207296793
,131.45574482971517
,132.52306509627385
,128.50699250892268
,151.74758732077146
,143.04104411572143
283.3105929239455,230.0921263929257
218.71055588709874,60.441911727924776
154.1107066076214,53.60582261116963
89.51104585359187,92.65549914894734
24.911574392689758,60.777983664562385
8.376114794705382,85.32830329848116
13.178338095913858,75.05988652099535
17.980561117534076,175.5135517800834
22.782783812234314,140.36015214363994
27.585006132766207,172.86487047803564
32.932605094877594,144.58257988095784
91.34392382332453,94.10378172670556
91.34483914697527,126.01247488790375
91.34575855931206,199.6402802403927
251.94676427178877,39.19816788107187
14.012898810772732,233.9489685096246
18.815903921937846,62.7871520323867
23.618912465629688,168.66196045473794
28.42192439705376,96.93130644992402
33.38472048991545,159.8160008589623
38.74355318481543,120.73504306326078
88.96966523584463,115.59802162595685
93.10603808557332,166.8090788415111
93.10720997004128,175.88047554742434
93.10838710892388,214.27370101624967
93.10956950600065,216.0191567577324
104.88931485948686,86.8955653808419
189.72023219300152,36.08191579316815
192.35129194044993,40.83692789729031
165.46541668684912,39.08174305861189
100.86769228473796,45.547515594032575
36.27016469034618,51.56981392975172
19.648991943744907,54.34228618418388
90.72410584810628,207.70412955559107
94.86905833507433,141.9578065496346
94.87049086234612,129.35648457368694
94.87192981268163,161.77824444944554
106.78405983659339,217.8764028577241
120.0212443483473,191.29411958611388
127.49355701777048,30.78768306818148
130.11604399777661,37.33686920081249
132.7382581340667,42.90868928901017
106.55947514705376,41.3686990186352
41.96298128923614,48.48845365979554
25.284390491354365,51.98975737786424
30.08894999469723,56.06561782187231
35.056085961572236,61.1437420546668
40.03078393419288,54.76561656367744
45.005492942411706,49.34444320127733
81.13627309374117,217.14952839439923
92.47687473921256,109.0326362815365
96.63207216611316,165.16576332228635
96.63376533159051,186.9841564959695
108.67235861714526,176.20419456538923
121.91173295689711,159.93105610951932
135.15113394570446,106.14062796138398
65.2667796093085,28.77820129466022
67.88069229224375,31.88105359247288
70.4942912455744,34.11909906121275
73.10757623182755,43.23009516623256
47.66480702412268,48.15845486527576
30.919090753517402,48.39537596913141
35.88827286373799,49.67109931065596
40.86375955301281,65.86632778359689
45.83926114381622,50.081247764405134
50.81477759765322,53.28461293766634
85.49817176936656,221.22784600163618
137.0373646927381,83.66341644731568
150.27897363634966,153.3607274951097
20.803423194581686,22.40729657687632
23.484409984667383,26.906958476053887
26.16540336698993,29.00652930089757
28.846403319310134,45.19004341779339
31.527409819453464,40.16633766129996
35.04733880564207,44.36574245617902
40.01647100949539,44.1368195929594
44.98558860213632,66.91826933876155
49.95469152461712,64.22315796123883
54.92377971802306,49.55672905066854
82.2463572473815,33.97807359038268
89.57183268764716,213.6724331545629
96.89728629770265,204.25009851352263
105.45920640585311,181.86712785880798
118.67301652288336,118.36366377299817
131.8867396537467,118.32113821503378
145.10037560917206,56.17073559494099
23.281625059251827,46.3009385868952
36.181201280685634,40.70565400081637
39.858897391616466,45.64200768069958
44.82796504666729,45.042136506024406
49.79701792409258,55.8560605387467
74.75991247314074,38.2036674941794
82.08534551497448,297.11412974108384
89.41075670098236,77.61520661481615
92.92079031408531,202.00741314591278
99.72855465624407,188.55520182640066
110.01568961438568,162.24276001227054
123.22805381752455,139.34449980757296
136.440325093666,109.33366767255893
149.65250324921675,126.88202595332217
25.759443833305046,41.39689704596708
28.441081097234726,45.58357004792049
31.122728205444005,37.71464231583832
33.335961865355316,35.688155211861044
35.54100133532005,36.93328457672243
59.94711010079983,337.93233169185174
67.27251799428767,30.595498887815154
74.59790409197204,343.25731544985257
81.92326830721603,33.06778859891199
85.40152344639675,52.481193334551506
88.64500792992689,86.50709321702914
95.44378437178894,169.96812685084933
104.34227955021257,168.20889558154408
114.56745488968701,63.04849226065477
127.77835305400876,74.07017376221779
140.9891523397058,127.53874024535924
28.236877899065043,31.6849548262868
30.91883782277022,30.01619267006646
33.129577916871824,36.188617443501585
35.334872164985356,32.269436419788974
37.540175517901424,35.62885954744485
40.178536650834985,38.32958690234244
43.01683004009351,34.180066793925334
45.85513073064242,50.02954413284624
49.47955116985742,46.98453121751868
54.44847938436148,59.60661316212861
81.12594211167766,36.60631271052773
84.36877794902222,77.97492745878282
91.15773035078439,65.48255151443033
100.05553139767596,85.79717059421267
108.95327403022928,71.13963269299688
119.11446528605714,134.09889399570375
132.32387727155657,83.36586984767047
30.71392564006396,24.106552853732296
32.92236047128008,33.16282003284505
35.12790544348444,37.995220405549276
37.33346084748678,32.53008897688926
39.5390266683803,35.80955235833551
42.176584962727325,30.956235434984478
45.015138599808765,29.681944788412864
47.85370085158118,34.68775891232883
50.69227169596878,43.036164035855336
54.288626803497344,51.0838286572714
59.62021422200594,61.91665791021933
66.94547087032518,51.472774609473504
70.36541395857611,41.80335131346533
73.60768830708483,55.76319487775493
76.8499180802369,53.927590885845746
104.6645366779758,63.469901171018535
113.56151525624533,87.74188792746213
123.65668385108656,82.91965961947744
32.714316416159576,211.9769518478613
34.920108061370094,9.764837113107319
37.125911463289206,42.13091227784065
39.33172660779973,32.00481919286136
41.53755348085968,51.06692893052127
44.17421862087383,38.25256068307209
47.013030685122814,41.304515099200614
49.85185267691807,42.47116688079183
52.69068457505757,32.92170200544888
55.529526358422096,47.40550733429052
59.455189686031716,47.94628840010557
62.84857249692557,45.34347125457515
66.09024709201985,42.23348856035125
69.33187434636406,54.558041138011845
72.57345419495321,53.27339751193011
75.8149865726684,51.644420896942904
82.58178260109666,58.76738082168964
91.4781783536873,54.054709328876925
100.37450998951137,122.34234804921743
32.692329795153114,4.530499023269044
44.12665299805349,41.90022841623124
46.96052357488404,42.542383293624994
49.79438106946331,42.90748930518794
52.62822544476196,35.241058757897406
55.462056663752186,46.09607870853279
57.38221182150266,48.26550613730382
59.62083267353991,35.70090081036949
62.864556372053755,39.744311167704495
66.10824221917119,40.70491424437887
69.35189015653742,54.47105651472987
72.59550012572056,55.82606499065923
79.35270863568424,48.78401696358924
88.25115032822953,51.3811432896951
97.14953741254433,61.54972315049861
106.04786976359064,67.04749935766415
114.94614725629545,64.22236320652064
32.69736203817051,14.01287791588095
34.34503136984843,14.14999889719337
36.54589461192601,23.192743857839105
38.74674628789286,23.033995886012065
40.94758636793162,9.336573985962048
43.57666365280858,21.915222131225732
54.01808882511261,210.46663624643963
55.90977113737358,36.08576066742569
57.65786607074931,36.41811074696625
59.87429942771271,37.930685687452296
63.11752082574613,40.70880893465221
66.36070233287643,46.72093113753607
69.60384388923535,42.94773833011641
76.34807343321665,38.94506028737021
85.24598844637879,48.51051529210963
94.14384684893818,47.098518289889284
103.04164851432246,53.045397218264384
105.855953774142,58.49834744228997
33.07524721934829,19.120395773905386
34.3616783355027,11.711661351021803
35.997229879013915,28.272600682286907
38.19798358795793,23.425249608895
40.398725337416934,15.934356876219226
43.026281733209544,19.21712900204568
45.8599430728797,8.986868053026797
48.69359059851961,28.64537805385902
50.62886053953742,34.34557386346978
52.54525450182211,32.3351095515693
63.36907000587975,227.54895777051274
66.61174109199078,40.800774044813465
73.34215570159904,38.901758487440134
82.2395383572,42.141169881810356
91.13686239831355,41.951635527521375
93.90768143935537,43.110861338960945
96.34577897187897,54.85070265382154
33.45295184774642,7.458064748247352
34.73942140670179,12.091252115545217
36.025891831074816,18.863377948361517
37.648920376170466,20.633890603053942
39.84956239465481,23.56233046248576
42.47550761727659,36.36748167664848
45.30906163068375,12.31694079267669
47.23981202020557,25.061915886105908
49.15599800793695,34.83641756498872
51.07216165419109,17.49036717117326
52.964181181451856,32.45782922042355
54.711816353120554,20.38400329690603
56.45942955995217,24.993295382187398
58.20702076935916,41.649035218072186
60.37699517315566,39.539712331914075
84.39869090707438,47.96583722514441
86.83533895750642,57.8358049402629
33.8304756828815,195.94248155589776
35.11698286250515,26.309804481443507
36.403491153679546,28.159458568972696
37.69000054422408,28.387054454078225
39.3000979138337,23.694962382620815
41.92434168425748,29.89143484623969
43.85094500688251,34.052785715790606
45.76692371828619,36.76749121778937
47.682879149484904,28.704656380309075
49.598811265385876,37.88025475720008
51.491033874156614,48.16724090489703
53.23843750376813,31.21114865325302
54.98581819315187,39.3265857974817
56.733175909014186,43.90130409495839
58.48051061801271,52.23682340125248
60.62620381307664,42.471836832330496
67.32648082513327,38.952117978111005
70.01867734631494,41.89648068426612
72.45412204521249,42.7308590442542
33.774514679723644,23.75771872768098
40.60104894875601,216.66629091875302
42.51799236006226,11.196711887357765
44.434917033931086,24.86112494584347
46.35182293838711,36.80423481083494
48.26871004142189,35.95760186379107
50.0802839823388,41.7493246788905
51.705276133283874,44.40697944064402
53.45193169938268,29.751030094968712
55.19856106945865,37.0264492638986
56.94516420787639,35.3246299805308
58.69174107893974,41.21629262974665
60.870719221142,36.59224228175998
63.327490038443045,53.31039994282611
65.78423240194891,47.81280399842245
68.24094626734157,48.382665258559314
70.69763159024502,45.62271574720154
32.762613344838165,14.260197333318956
34.04527577421986,24.96698721811771
35.32792110187439,26.36931041904603
36.610549303350595,16.000407276816077
37.934647170143535,31.109350459447967
39.60400224800666,31.821921876976035
49.035387148172774,26.89404862454944
50.188286827542605,31.77329680782225
51.803517584747915,37.70905121402137
53.549885933698896,33.33924071216859
55.29622695844975,24.591216952235357
57.042540622506465,27.84675098039861
59.219159662464264,33.88466726292455
61.67565599061881,40.29436401047508
64.13212276664035,48.57721044999164
66.58855994538537,54.12383938514955
68.14903095868365,52.42969242915365
31.75054919098036,15.30809568513746
33.03305572964434,11.882848150493828
34.31554449987341,18.269892087491485
35.63963618621581,17.78061085156844
36.963755021673165,30.35087931473589
38.631424071600044,40.9530447235943
40.47523761238301,25.398892988653984
42.34151569582052,32.34911096569061
44.25807564724094,35.16708503066195
46.174615410947254,37.26297616130847
47.99033841278744,212.50762430294765
53.64705604580665,46.71556081917487
55.39310539857817,38.58169162636955
57.567259517982954,30.4488253148063
60.02347979770472,43.25950382976424
62.47966942658543,45.254584898586415
64.0298179615615,45.18581848823703
64.52992870157263,48.434091028526154
104.94225471062487,226.75163737511048
117.04169355280649,174.45695401700345
120.0320430188036,160.90645758979952
122.05401698788393,217.07728811025447
122.06645802368628,208.01822903304912
120.07419311960749,177.5397691627519
132.1835811877779,145.45680550069483
135.17620859508608,137.6711910950225
138.1688825341765,87.17472182071634
140.23387134364995,184.66901027352924
140.24914587848588,148.04719753309496
140.26448690871217,165.98933654943687
139.10214983504807,106.84211757201791
137.09231226006108,147.61531747502784
135.20409160302358,149.57671061439044
147.3249643919154,134.11323442581153
150.31986778922266,78.1156873405211
153.31482778231856,164.1055478293772
156.309844384576,185.66503759357443
158.41927184551759,155.93359936461457
158.4374040673245,192.02342369892187
157.27974738293472,175.1524503919502
155.27273302418263,191.54430755909175
153.2658035596083,108.41231670506625
151.25895907185298,57.41212211042756
150.79628951876114,109.60381206161509
150.81279511642953,191.76194882005882
150.8293708068574,199.27045942913048
150.33194014564077,124.26495952241874
162.46583311371822,128.65925408885312
165.46301054239984,119.05684796900528
168.46025463008172,99.81041815996929
171.4575653975232,124.70676152549163
174.45494286576167,158.24380589229077
176.61024257388448,124.75136613910502
175.45757926229058,109.19489098188694
173.45338936180895,95.43995348527551
171.44929648334573,46.66058865474429
169.44530071868343,93.02366097115794
167.44140215987684,156.14516908476799
166.95006253819304,139.52970330831243
164.57459021311772,161.27530478878623
157.8591121652841,42.08975358769953
151.14370171897713,271.10092755136884
144.42835898774652,302.221719597811
137.71308408525707,28.106069506674658
131.4654983071046,49.62097163100623
178.5284683759575,304.1224103967421
181.50630333375466,137.8429018229396
184.48411996228936,142.9792273350606
187.46191821996047,132.90350850717266
188.66799464181088,98.61714128193063
186.64532513559809,107.00551426552391
184.6226730216831,154.2927504224906
182.60003833199252,133.75677120516275
180.57742109847666,64.32084355814033
178.32195827225078,187.56994036828178
171.59807186344568,184.54351267105176
164.8742175092923,259.1851362382197
158.15039529611408,220.11583539970331
151.4266053102239,31.570248430628567
144.70284763792043,222.28728353199926
139.22500082003378,125.4543928847308
133.40049557996733,66.17492017370421
127.5760339377252,106.0966649091834
149.70535177459354,70.74464519791172
162.5637034301489,96.31282197443272
172.4250495598065,101.69909455293418
176.8536451833171,70.74545088147067
188.6353801169576,17.139412737029033
186.61304879148133,108.75353939375066
184.59073622016018,107.35044010159197
182.56844243596112,138.8552221443843
180.3199776647832,87.8425779767507
173.59644457967045,180.56258916432193
166.8729448915102,77.21268444490158
160.1494786876978,184.03034146868936
153.4260460556229,168.77114172746917
148.75539437486032,131.0434007992024
143.65124641543497,176.4967382539959
137.827490550324,157.24669785159324
132.00378126034073,133.79220503324916
141.04199533803364,125.98743896295656
153.90401031297336,74.5895694707549
163.7639874977276,85.44589142442965
173.62387512923127,67.80610561731328
178.1556692970468,59.6594923634583
181.13293840644968,62.79347793686526
184.11018690891203,56.455536369452545
186.28634711475723,71.32994499646531
187.87123546259568,198.2072607168068
182.3190456891422,354.4861050245802
175.5958702452046,188.12618641517167
168.87272954179144,167.06139331430415
162.1496236673765,111.60013606858172
157.50558400238845,123.80665972624985
153.17939493456487,168.28104937234343
148.07840629585928,124.30986075261183
142.25540354145738,144.0420235067739
136.43245034055872,102.39989262516502
132.3767147091136,82.47785899583954
145.24288950921766,77.36069134987184
155.10149146252905,69.65932198068492
164.95999809627864,82.51875928384555
174.81840924689914,100.38453638189503
179.4566794926543,52.77979055661035
182.43365026076867,47.4628608506232
184.61189806020323,59.54982228681291
186.19651626819262,181.27844749762846
187.7811168402887,40.87822503596408
188.57304360688852,196.061374918144
186.55140059773382,61.974355888401135
184.3191609824967,209.46234950419603
157.6040620671971,359.55364874997514
152.50647746722888,176.3397038936747
146.68423155685258,151.31194448822725
139.37264293437016,131.95650342648855
123.70951569416,71.35911161792484
136.5803468122312,75.58722892826756
146.4375672519908,59.86823234283702
156.29468660426244,57.1588090603434
166.15170470116735,67.87597151940844
176.00862137464145,53.13697049666166
180.75666778952862,53.95141597390881
182.93721645744031,83.84577198293937
184.52156351548925,76.88061401019502
186.10589181891805,220.79629881592405
187.6902013388037,51.051856695620245
188.543334744245,211.92498318675598
186.32032217872145,223.70560546909235
179.59787496493672,210.66424469332765
175.00366150872742,205.3811823929468
170.67885477750968,105.25855203377347
166.35409851058574,178.89942208262403
162.0293927866172,196.7869023530567
147.62794645989163,55.25769770734297
157.48356522222906,83.48222318466429
167.33907678295378,47.969956068501176
177.19448096946448,69.81700170492354
181.2623034299823,79.70222065386179
182.84637832887287,58.91796946252032
184.43043335416206,154.60998858950677
186.01446847607122,86.64372534366652
187.5984836647816,75.24355520274116
188.32252790840008,63.476177397053846
183.75154449145245,155.13533560210954
179.427424286371,122.9725842515474
175.1033574329288,183.04716059195107
170.77934401201009,147.7356241640597
166.45538410460995,85.78178835188874
159.7885969525602,58.77952312225494
149.81948908160174,87.26533472123606
139.85041474646022,76.71302652220464
114.98174025594305,67.28550412533275
118.53201150536825,64.52672548957588
128.38456412054626,79.76432537110793
138.23699580731358,84.97821991668684
173.98363326907108,87.75625467074991
175.54833438425283,79.20155855345678
177.11293259526306,90.82858416671701
178.67742780964306,77.19263725397235
189.03303394514413,76.60145919256934
189.10962316283445,105.98198711778406
184.78874295451251,105.76037899910324
180.46792960892117,142.96451944179307
176.1471832173834,202.03168570698654
171.8265038713746,169.98340015737767
165.78712915520418,74.69447302206072
156.68234936906757,70.32881501449765
146.73127824225688,81.37979806218027
105.86571174534437,59.611896614256864
109.0038983688187,59.89813460384312
118.85492058054268,58.32551136416828
128.70581551878922,83.61324675227104
138.55658299616428,137.2070118100035
148.14418974446954,75.6728793584366
157.38318136148212,157.62199721438458
162.28286288710186,186.70583454658697
163.84608241152716,241.69648558458914
189.16604719387593,119.50754907573634
190.12579380524397,114.025711138862
190.30040297080558,155.7879710214304
185.9805081854834,133.06746564304603
181.6606840516278,171.88777133398753
177.34093066361606,188.63218492795886
171.31066195880646,62.64990181482011
163.61810402870685,101.94864897651951
154.55880179093293,118.08099723586179
96.35553113848276,51.004898963784285
99.47439542301075,58.52059643138472
109.32388097355407,61.43918620255573
119.17323290405207,68.49119801792011
128.7549335389549,88.36991909044514
137.99241364490646,109.15928449677938
147.22975460721838,126.40936974800866
152.1467557789896,95.87357225847984
153.70838995946502,165.3573270886818
155.26990780353805,104.50469803140555
166.20926395339063,168.78369902086638
177.93585072024808,144.9294402401016
189.29890770044096,196.83336004635566
182.85599777960317,90.09750201689695
176.8353829263685,86.65593734456087
169.14379588588633,103.80947111767756
161.45229429169882,161.11548809935618
86.84508531350234,55.20244638401573
89.94350905532545,57.793637627877615
99.79145169190208,56.09871553391565
109.36752292684862,70.02511002185969
118.60349900689135,71.50971040265875
127.83932936749865,157.69758851596782
137.075013812932,123.35713562130911
142.01051478210155,104.20134534448601
143.57056268258222,104.08605394955151
154.5867987310263,121.11960978690462
166.31331301767662,145.5879793193642
178.03979285133968,159.9341104462162
189.43161538204535,140.52436305761552
190.39138439784318,136.13478111901537
191.35115201562854,173.33187740444714
192.3109182254405,171.16369579592867
192.6895947302442,143.7254310399187
188.37170149405472,68.09686437727066
99.21644172329707,266.9933189856681
108.45076897023992,78.23451558868197
117.68494372999685,60.746487090165374
126.91896580170709,120.73089858494063
131.87414666140697,163.5730890733454
142.9626922363163,225.3399946296031
154.68912627008,172.9267741799622
166.415526036246,175.3980253431099
178.14189139895993,134.00823276924194
189.5641701563767,128.25791025667047
190.52394944710278,147.3469383014767
191.48372742692038,167.1401355784643
192.44350408592305,119.56860713226746
193.4032794142177,153.9150534115946
193.88803807970396,73.33873168536269
187.8883743264244,145.06670130881253
180.19874381558373,162.58742635411716
172.50920619620933,92.18167535813734
70.70745827416329,47.29829309566162
73.00401867909082,39.77029796389479
82.25616256398978,39.75271172264081
91.5082318989304,43.93044257166446
133.1122717338255,149.47303609340952
144.76127778902676,191.2258468963098
156.40991786646538,177.67701720108096
168.05819157989512,166.81121419930605
179.4343152440538,164.9602423307773
180.31546977936833,136.5118522341229
181.19629032504002,60.84699465665699
