intensity_glob_onS2,intensity_S2
1.3350862969438468,1.8877482159451078
1.3207697716891205,1.311001614808607
1.307186436097163,0.9949008806733821
1.2687099545100102,1.1455155274470759
1.2302334950423792,1.4709115446759522
1.191757058101623,1.0808755103502383
1.1532806440945618,1.1083984983919557
1.1148042534275178,1.2114731357791766
1.0688457083366014,1.125477087604503
1.020431237147315,1.1302542399160056
0.7894568124993669,1.224826217624412
1.321115782225005,1.4722936048135558
1.3067943078730047,1.1422256854285744
1.2924726057861056,1.4384576089912278
1.2862378456510335,1.0138546458835342
1.279661174467785,1.2902534369223855
1.2549287363177857,1.1233136466309042
1.2164506911019466,0.9262985346141273
1.1779726594361788,1.0702229369057232
1.1394946417218177,1.0400674884108916
1.1010166383596736,1.0973137700752533
1.055068403725509,1.1845830440704974
1.006652358752223,1.2318304883662041
0.9582363555844614,1.6557419332933827
0.9098203947383717,1.2425317275239756
0.87260205731222,1.254701449122985
0.8422966792449209,1.2612611841836596
0.7979708326608684,1.287553073059328
,1.208067714936859
1.25800990084881,2.535513734101035
1.2584395378515414,0.9130108055202951
1.2518917295575123,0.9732432450573371
1.227273152621638,0.924653145837274
1.2026544483743011,0.8841402880666821
1.164193405810952,1.0704744090184406
1.1257138089026018,1.1563641677323317
1.0872342173651526,1.0471439019509328
1.0412976439660722,1.0050490509042032
0.9928800560664317,1.204685380278985
0.9444625009906049,1.137403148831231
0.9073650679164094,1.3617218626495025
0.8810946885110595,1.5482484261258094
0.8508152920845664,1.3302388535342533
0.8064908863937823,1.4296261654430351
,0.7579296600933921
1.2502479723686422,0.7976651164558642
1.2359161108166683,0.9417114718248075
1.2297890364008497,1.1221650052135124
1.2302153029839094,0.8651576381503332
1.1502591711683636,0.7155582939677905
1.1119381545211573,0.8485974903216466
1.0734569993332344,0.9320119960756004
1.02753343791115,0.8939030945895228
0.9791143379476819,1.5800488530090269
0.9421290656885404,1.0114840840909898
0.9158598838045092,1.0359772862530263
0.8895908357924709,1.1724870737487758
0.8593399045370909,1.260947030466962
0.8150169679536314,1.286556357734487
,0.5535715439764003
1.2076566152680699,0.4090778674481436
1.2015752167317753,0.29833085530226283
1.201998148815853,0.8213584501020335
1.2024208534487277,1.0430851701812762
1.2028433304835708,1.1279016193819402
1.1963629882843956,0.9272284319525643
1.1717375448248826,1.1561373436232572
1.147111937842587,1.3464281452660924
1.1224861674855489,1.820894857958768
0.9506260327978162,0.9976992193889324
0.9243581934092029,1.2438721294345307
0.8980904934870702,1.1798006027019898
0.8678705108438479,1.2009159373454994
0.8236058185556425,1.3119713160147604
1.1733684062687606,1.274720350896082
1.1737880397507399,0.9504708554991916
1.1742074278340582,0.8293299221250935
1.1746265703613994,0.9348394286019838
1.1750454671746298,0.9698555003281043
1.168603727970435,0.7972538877614617
1.1439748748860599,0.6553512631472168
1.1193458401802114,0.8475583837569747
1.0947166239896604,1.1126163849267525
1.070087226450165,0.7715925844592367
1.0454576476965252,1.3057494354185541
1.0116598654215612,1.3902280493750323
0.9853930961687312,1.200904357932401
0.9591264712594465,1.9025211395895483
0.861905125556129,1.1266284723359796
,0.15616887005182922
1.1363089093153635,1.7073171407353551
1.1367026610745243,1.000682909621201
1.137096034501334,0.9888461834624512
1.1374890293558537,1.1225711715021607
1.1378816453969192,0.7228957452916297
1.131458940198635,0.6956551266185385
1.1068037626697638,0.6985809559518471
1.082148270223887,0.5974076380534062
1.057492462913229,1.3530774486862598
1.0328363407885384,1.1890987061478977
1.0232655876176375,1.175020955468026
1.02292651425455,0.8720497405737827
0.9977650412042623,0.7819419488270642
0.9715094029005322,0.8359757117110189
0.9452539617784106,0.9590588484056487
0.9189987182334398,1.2245137286426493
0.9003449054566448,1.390687859679626
0.899523908935526,1.3480715255772193
1.0979148415955104,1.057503666305841
1.0915356586833218,1.4573954049318052
1.066875521618309,0.6967020837147445
1.0422150436020743,0.8126462293076302
1.0175542246705402,1.1562145293442156
1.00808074807313,1.3455290810294325
1.0119365672175844,1.1233538619694128
1.0116072423743627,1.0852537556637032
1.0098204098038774,1.1273467870376974
0.9849523363739783,0.8341731776424243
0.9586989542467035,0.9449506917368763
0.9324457785385131,1.0543836626402108
0.9137216759156489,1.198564170854211
0.9227841573247473,1.064883738986705
,1.6870963792383866
,0.9558935855124612
1.0160534533332242,1.1021172282167313
1.0367424665532685,1.1680515043025683
1.057183302921374,1.3382457990907046
1.057566057642969,1.252704956403297
1.057948381463237,2.569710764544901
0.9928984540827783,1.0887322652009046
0.9967528664149476,0.5856226912964237
1.0006071464858841,1.1811572593607258
1.000288320616313,0.8882984346618105
0.9984999915826998,1.2330798133956329
0.996711544902343,0.8249416224889303
0.9721473675175534,1.0453747761630634
0.9458962762921008,1.2122313068888455
0.9270970760000521,1.0842892191847435
0.9361612995961603,1.367271600529729
,1.4253231298744933
,0.951604708091097
0.9555875217460739,1.3530497843764928
0.9762686519557948,1.4999589601537773
0.996949041022509,1.8606197411843417
1.0176051134004744,1.1061978014696146
1.0179822910615268,1.2332998839561247
1.0116998914164046,1.456794567516559
0.987029882910407,1.6719772692730985
0.9777186981413729,0.8525535365805689
0.9815717159629296,0.9720064985497077
0.9853899827319857,1.002344147765237
0.9835999082626017,1.1220857110823526
0.9593502025330174,1.470839280190514
0.9404710969838026,1.3576816497791222
0.9495370569148056,1.5134978022069374
,1.3723523046708328
0.8951196467176501,1.6064960807155924
0.9157928811357541,2.3371435822391957
0.936465335014553,1.4000920865491664
0.9571370076519878,1.784167993403049
0.9778078983437473,1.7239234475323466
0.9717874574842855,1.8788839406900237
0.9625414727429326,1.0587672748872428
0.9663931083470458,1.2360868429474192
0.9702445971386044,1.338220906431894
0.9740959389838153,1.405322106136401
0.977947133748448,1.2023917038132057
0.9776515570540442,1.2807227097616034
0.975860238703589,1.3486394540499778
0.974068787890249,1.3660915766359305
0.9629114205534611,1.0855622060989087
0.8453826049611038,1.3639792409001126
0.8661465895380238,1.4158225440641428
0.8869102609849291,1.3927890628971882
0.9076736188898834,1.712296877592801
0.9284366628402104,1.977821420893413
0.9447778230483147,1.4904682539544374
0.948604761457002,1.956443989516585
0.952431428597151,1.0795419236400987
0.9562578242560985,1.317211123950733
0.9600839482203223,1.22499323941693
0.9644235957442031,1.1780965020729597
0.9689952346975919,1.5786505136298865
0.9672258463546832,1.2829004618778568
0.9654564328090545,1.4325197325656862
0.9636869940622164,1.422879546123418
0.9619175301155696,1.3807189477399349
0.967313461015037,1.2809618445703366
0.9763837263105475,1.7648425981630023
,0.7271152048362873
,1.0289391275755204
,1.0775489618215055
0.8200848732899818,1.9178122911100992
0.9078660341295677,1.9684063955674354
0.9242481783667562,1.3562504277411032
0.9280724017950661,1.5035800568247943
0.9318963405507361,1.7444161766366886
0.935719994412512,1.6521050332605631
0.940097827579963,1.9847533890895492
0.9620237637312394,1.3513180062167804
0.9666580456329785,1.2621964673594026
0.964888366557172,1.5479436968804274
0.9631186607513155,1.803917042258768
0.9613489282159469,1.8222708961737886
0.9678347503741663,1.3517498991691157
0.981001700795709,1.5519502569982326
0.9900737284303684,1.570270678722246
,0.6664539598440803
,1.3632298432869896
0.7897611523488435,1.803514430729102
0.8201683240117419,1.3494475163420925
0.8457782062637313,1.4824689788167609
0.8665357714250539,1.7245911921404689
0.8872929957662894,1.7321069351884422
0.937695718235914,1.4320438965178985
0.95962105138105,1.433818588711594
0.9643211231970003,1.5356389503093943
0.9625511545304354,1.1522484473111723
0.9607811576068848,1.8745233091589457
0.9673071394894033,1.6472447160561778
0.9815051909592057,1.4789060879383717
0.9946885223328747,1.5247031524626276
1.0037623064297096,1.6541470878125395
,0.807690681184586
,0.5461829955714368
,0.4390632432861384
,0.04286528122902457
,0.19036702813104162
,0.28952780060225053
,0.19096732415075002
,0.2740617322970334
,0.4852645962547512
,0.7472033330025479
,1.1216075043891167
,0.21181731709403948
,0.24512273872181534
,0.33496654951015054
,0.2680950557603042
,0.41953343797335213
,0.24262593023250223
,0.31481720072762115
,0.41919558569502224
,0.606485788198233
,0.6161684831097459
0.6500331347912569,2.149393094303823
0.5978060397772511,0.5969249994409165
0.5455791694209091,1.2182493222641613
0.4933525243923211,0.2072428302179143
0.4411261053614822,0.35334946553068103
0.3931464032468317,0.19387168102298544
0.3470521187981846,0.5797222701305441
0.3009580454046229,0.4544086347792339
0.2548641836639671,0.4855652012349474
0.20877053417401192,0.8478553682891349
0.1762187150379913,0.6637350985830294
0.03268208038456854,0.27829440184754045
0.03270433959347039,0.2579455038975841
0.03272669823268481,0.35609634998459055
0.6819667175296011,1.6269881934251171
0.4294546500747719,0.9603661246640066
0.3833655918993303,0.7834577201653085
0.33727676871454765,0.5162087692316664
0.29118818113483447,0.7355021095640113
0.2593632066041256,0.5633925179765524
0.22787123488302702,0.7721807164232808
0.08491758831383853,0.25941744241640496
0.07553388415953816,0.1365244188651047
0.07556238251764348,0.24130542504665758
0.07559100865471886,0.31247531836192716
0.07561976266267592,0.3118247049650901
0.0790728267704913,0.4153772203345709
0.7102794056751924,1.0333657485874188
0.6659632189819448,1.991553156461143
0.6181785141020634,1.0994476103310244
0.5659622427105968,0.7729040210984021
0.5137462451064798,1.3241015763736015
0.4657692669851082,0.2753387420027679
0.1278040516185756,0.33886165682973657
0.11840772009711305,0.2532458387151226
0.11844255687181501,0.11391905016596045
0.11847754984516563,0.2315441762232795
0.12197529231432513,0.7482747174118176
0.12585840016076416,0.7008863911309252
0.7385980784184388,1.1193841432172627
0.6942859530295691,1.176112614547575
0.6499740684443985,1.0143730223126237
0.6022778252337222,1.399223092349401
0.5500670882141173,0.7828326237485986
0.5020902299893252,0.629041995590728
0.4560117124285212,0.6129666778934623
0.4244454484015877,0.8915243406724969
0.39355355062529396,1.0573097594966494
0.36266196031633474,0.8016952686735455
0.19646168062241393,2.017748393829034
0.17069414932628663,0.06805648922167098
0.16128139994794188,0.23627289011616115
0.16132257502741787,0.3357571945094215
0.16486321820621885,0.37974187758602435
0.16875312682344865,0.3501249699866787
0.1726432258617498,0.5646036955219474
0.7669227170750215,1.1226087218832475
0.7226146811731774,1.1687310327191338
0.6783069047093084,0.8966220800340364
0.633999388298998,1.1910033175867547
0.5863950814757373,1.5221677210258537
0.5384175150790386,1.3629249830790646
0.5069709405999915,1.0358325024649333
0.4760861725415443,0.7580790004717028
0.44520174548703495,1.2626066876958368
0.41431765997525855,1.2239186103462236
0.24501469622245353,0.21969712489229445
0.21553018520144596,0.5620658093381437
0.21942727282160263,0.4854376791165176
0.7898114299120222,1.2005782053371303
0.7454843361892888,1.261603077220954
0.7011574098893877,1.2299310726663768
0.6568306515663274,1.1211632987648217
0.6125040617739703,1.2556622709861214
0.5898348064678827,1.034913451022329
0.558958609028331,0.7134579156552089
0.5280827930537827,0.30476030825016265
0.49720735911072544,0.24507086872349879
0.4663323077664434,1.2891588905138391
0.3315302248194809,0.7815154357867018
0.29707931502249746,0.27671952248490406
0.26262880149076456,0.3970405522270865
0.23774221372379098,0.2894427571375162
0.2415904734680579,0.18165971710715867
0.24543873855166015,0.28113166051781546
0.24928700894159972,1.0167524722981438
0.7983254387498284,1.3023021457195594
0.6339973633054559,1.3446970173366042
0.6118448530797713,1.8995150139336834
0.5809766889574519,1.2639732661167498
0.5501089417477332,1.0580195721082044
0.4189188744190353,1.64905021535769
0.3844754510613223,0.32152047988479315
0.3500324583890952,0.4874591572080162
0.30987377592809495,0.43402444949615043
0.27002174537838525,0.48544936777883946
0.24451272983920208,0.27484279272316425
0.24836140739644674,0.3812978311624731
0.25221009219512563,0.18968954707988905
0.2560587842037009,0.5061084226030006
0.8068454809332684,1.4153760860360094
0.7625212519375064,1.4102050698720994
0.7181972016217675,1.3584834006760944
0.7029670503303886,1.42479727062988
0.68824662804811,1.3797669198741007
0.5407333226250784,1.3693820451566618
0.5062968737365032,1.5285439283508229
0.4718608892477082,0.603862175808308
0.43742536982065217,1.2808905156051322
0.3972266552788864,0.8476369275723078
0.3566767095229607,0.7807358769254319
0.3168301700720206,0.4373284879205406
0.27739923985877074,0.4676806178647268
0.25128348582373805,0.7272335544585918
0.2551325825549697,0.7520228696868037
0.2589816884317957,0.4978586507077488
0.8153715507179025,1.2538674507197733
0.7710487964197973,1.4117602621641878
0.755994352461296,1.2989661016243024
0.7412790454958822,1.380678301647066
0.72656406849847,1.4782377916105098
0.7106465590185302,1.609896393351995
0.6941740612536099,1.5097555911933114
0.6777018994499444,1.582412202933535
0.6559242939345414,1.3942738238064
0.6250724660858594,1.4104252511997952
0.44402809489883843,1.5427317137546466
0.4034852836834774,0.6588962209007752
0.3636440961839533,1.1107842888892419
0.32422035470344557,0.47613616459647023
0.2847970842024065,0.547918181979294
0.25805447809642346,0.6151815902557499
0.2619039953632174,0.5115429950341152
0.8239036423404191,1.344098415188166
0.8090129178064462,1.31590509299752
0.7943026853599233,1.290969156901979
0.7795928077018698,1.4253385553325364
0.7648832852189513,1.5257468462351205
0.7489742181861835,1.5208554969999089
0.7325072388649441,1.5801815574433613
0.7160406207676167,1.7090480516695576
0.6995743643055117,1.528745711725436
0.6779939458039983,1.576063041135117
0.6465996873796573,1.1947084328446544
0.6121789717347301,0.8910424201221244
0.5719079284521605,1.0147288045233471
0.5313712721783733,1.2712135789468502
0.49083511819876174,0.9824334253204503
0.33163093917491315,1.018269943716741
0.29221541630195796,0.6502543817979026
0.2648257030738152,0.5874781869706597
0.8620227686508168,1.2043622842680795
0.8473175699538282,1.6765213320160446
0.8326127508339844,1.1988444245637757
0.8179083116940454,1.464055479765421
0.8032042529378289,1.3838252498052661
0.7873038844986588,1.5175329590319195
0.7708424339583129,1.4973895868079528
0.7543813699063315,1.621111158561333
0.7379206927715093,1.6575896453755286
0.7214604029837057,1.6466043122568734
0.6995396699867403,1.706868667769522
0.6592362900989263,1.5267916223959757
0.618706225309616,0.7225658662896929
0.5781766930321943,1.2182978231779886
0.5376476940374549,1.3394471407002886
0.49711922909740336,1.428173564720722
0.45728832798982794,0.71363965219128
0.4178790390579823,0.8881546636079649
0.37847028325112064,0.3274152248118318
0.8996415226407534,1.5781346369315667
0.8249446755405265,1.3593111075218034
0.8084870078560711,1.530280529143525
0.7920297437085778,1.6543639362926974
0.7755728835386969,1.7089637930494892
0.7591164277882106,1.7279851351893631
0.7578829390719061,1.380268345467756
0.7236764168437442,1.5069768240541288
0.6831988832582788,1.1672201006097407
0.6427221206937298,1.0140603869461977
0.6022461300893154,0.8769078924415264
0.5617709123862581,1.0821415533232652
0.5219911892118271,1.38308083655007
0.48263561570136393,1.3008576164581154
0.4432808146723364,0.5994838614391975
0.40392678706075386,0.6698431163995261
0.36457353380459967,0.7884118426654998
0.9227116570298535,1.345215557459789
0.9223880414412813,1.504707756545572
0.9076922342427374,1.382959175224481
0.8929968486504707,1.5082833501350386
0.8783018850967055,1.6312719204462856
0.8624178135827119,1.5286567352530185
0.8173529517291362,1.8521694308292307
0.8168694004510831,1.5640377990121477
0.7857309731834375,1.729655821675688
0.7516708193220931,1.5930163319010056
0.7112043783899442,1.5424546614732877
0.6707387547410599,1.012644386094442
0.6302739493491629,1.073233318377455
0.5905022106639679,1.1404031517403126
0.5511571295382889,1.3578253734070713
0.5118128663450238,1.1477988796060297
0.4724694220532611,0.9820155284990328
0.40907625890284294,1.2374496430689457
0.9360887853289819,1.1729445798563645
0.9451531285245329,1.6315392701291165
0.9451472480638777,1.2963647930999236
0.9304572090977612,1.437843397543542
0.9157676168169675,1.6515646819183538
0.8998928916155322,1.4458703520429368
0.8834460907782717,1.5832361425310744
0.8669997428815327,1.3858674859737046
0.8714068448063215,1.5030747210361863
0.8762522311699948,1.42975127920605
0.7392366162415128,1.4637271693871199
0.6987822486496147,1.321700185220747
0.6590183550655755,1.3020164301880202
0.6196837911076629,1.3092607396428575
0.5803500905378707,1.1715406721789934
0.5167966909765682,0.9608725624636594
0.4519289936366213,1.1090514988978388
0.9494645287221654,1.5648294811447692
0.9585306169499674,1.7226010094613924
0.9675968345048012,1.4014075284189087
0.9679192195931506,1.5475490880340872
0.9532350077338633,1.5535159697238414
0.9373698848824816,1.3525171820323245
0.920928532886594,1.8316610636761317
0.9254433854020699,1.501396009651533
0.9302964577823851,1.412439253376471
0.9351501964654687,1.5832036000406642
0.934853949684142,1.6537896658165814
0.9037331446103389,1.8562415490977455
0.8726131096056664,1.7720782264404549
0.8414938455170244,1.5825666236241713
0.8077396690484191,1.628588838794994
0.5596516068750144,1.0917125177510532
0.494791008376517,1.0616390982594646
0.9628388784822249,1.6881767193088553
0.9719067058826133,1.3048566107399258
0.9809746713812082,1.255948130070709
0.9900427749799379,1.2515711806319174
0.9907040331154245,1.408081920907777
0.9748487686211964,1.363881204341355
0.9794626611195112,1.4133344584744725
0.9843233388581044,1.3413682293931353
0.9891847212708149,1.6953482095487802
0.9940468087968737,1.6246811344010084
0.9938519593075321,1.712953606747514
0.9627399946025348,1.7447566589506975
0.9316288389726366,1.7102875422549952
0.9005184932924672,1.6642771029200785
0.86940895843891,1.6799252809796932
0.8358144519442069,1.7296891483449377
0.7960658302972555,1.7502390874588176
0.7322247944071972,1.3943107315331214
0.6673699064208358,1.3618178660602633
0.9763111635892803,1.369042351113048
1.0288049202590503,1.465689158697222
1.0336337967293072,1.8855655238373428
1.038463232184096,1.5738888453805449
1.0432932269603432,1.5720388141766686
1.0481237813969828,1.8049558879353722
1.051214620854081,1.629385849117307
1.0249108673045015,1.5237354014536322
0.9938346946200387,1.7247565449179443
0.9627594901266124,1.6318431583849462
0.9316852548129557,1.6629781485215314
0.9006119896706086,1.5696391011201511
0.8490195892497482,1.7781232158617535
0.784244737733049,1.3715060037389462
0.7194709580339691,1.5449139749171674
0.6546982515529267,1.4482963814987617
0.5899266196930117,1.2234161224951114
0.9900011515748008,1.7185669675402369
0.999073337837125,1.3582772710116975
1.008145684021949,1.3979055486975178
1.0172181901455994,1.7774266422316292
1.0374000461928459,1.1788500756425255
1.060260732530737,1.36869908767651
1.0958161800026793,1.5436310627438277
1.0880307483566987,1.5225881208371863
1.0621098952271988,1.6274601250808025
1.0310449915255822,1.6648496503862729
0.9999811021870969,1.758328766357778
0.968918228235689,1.5616658478467307
0.9174356694355499,1.8493051387075363
0.8526717311343069,1.53760641985222
0.7879089100871467,1.5774418940920605
0.7231472077281047,1.6171619066807486
0.6624963134553425,1.5842549432459727
1.0036897154868685,1.6105533348780507
1.0127636671077545,1.6167285870031471
1.0218377876251095,1.5774553938962605
1.042057120542501,1.617741148551593
1.0622886636167497,1.3198099358710402
1.08514088428538,1.3470572632692743
1.1093369837444287,1.6153655530000366
1.1275547728264295,1.4890240139439612
1.1323972999432286,1.6205027904053304
1.1372404454318044,1.4505480634056456
1.1404182728575503,1.6389601725547684
1.0682805946294116,1.777162375076259
1.0372281312111173,1.7043062416875114
0.9858604023891069,1.9299625945105197
0.9211074182193202,1.7324895690028508
0.8563555967486844,1.6470294304391102
0.7957608365719324,1.6226781483912718
0.7399836561766676,1.633134641092194
0.07908833148455689,1.236213883373508
0.08472486553820707,0.34639606253227845
0.10448242300395603,0.24123330024975786
0.11782990625814486,0.30140263689055635
0.11787563924951686,0.2872907846665335
0.12587393291229013,0.47017025187252154
0.13150553347078123,0.3306275077290025
0.1512700961043095,0.23300387365605937
0.17103477146157095,0.32812579499206246
0.18465867643494796,0.6057984620367112
0.1847148253104082,0.5099716127063127
0.18477121862155402,0.4519338746966918
0.18011774485195162,0.37876616604169966
0.1720748713636297,0.25992139815770204
0.1726587866403924,0.5626840746519908
0.17828305759094576,0.44638927816458734
0.198054612618699,0.6170107121811277
0.2178263114563193,0.3743114121996345
0.23759815402295548,0.6877360143735377
0.25150783413059125,0.45963442064170246
0.25157448780449965,0.5738352484779299
0.24693882588375896,0.44421945452482603
0.2389063330021146,0.39983508772045334
0.2308741541696747,0.22865680456407528
0.22284228969780287,0.5209298629966264
0.22098596284796396,0.21261127683642353
0.2210459583743687,0.2700690856819556
0.22110620867809724,0.26911210456485185
0.2194428616169387,0.49897275040589906
0.22505740686935466,0.3755309493687768
0.24483594149531407,0.38094914660542184
0.2646146510128603,0.408739006833928
0.28439353536390377,0.3828676253613292
0.30417259449129064,0.4895679863221448
0.31837746786412074,0.3098480368798279
0.31376086951491244,0.3901837765023432
0.30573876222622676,0.5675052140655035
0.2977170135693148,1.067643705827645
0.28969562388914694,0.22147905035453375
0.28167459353169017,0.19431323300754133
0.279702656129468,0.21496806093240872
0.27642598268066315,0.28957565394005597
0.2670847938821551,0.1800012880052248
0.2577438807977552,0.2629325433121393
0.24840324372555456,0.3553712503550449
0.2390628829644546,1.017752795301628
0.24306634642357564,1.1090750615382456
0.29588101175136106,0.35052291385037276
0.3156003831667148,0.4289624946238683
0.3353196697510554,0.4149503701557378
0.35503887125601624,0.29020887799592804
0.362287658563468,0.3743065901293432
0.35419747287116987,0.4532821649027444
0.34610735244360535,0.5150375202974361
0.3380172974052315,0.34863357608201195
0.3299273078805851,0.350862540424341
0.3217729867030745,0.5366518333385173
0.31238300297190347,0.37903142376881654
0.30299308913915035,0.1453991724823933
0.2936032453446803,0.48373463964344887
0.28421347172843425,0.20261549898734815
0.2748237684304207,0.6495466506339443
0.2756613254511488,0.040665759931133805
0.29182149272166674,0.6070831720830745
0.3079815953122193,0.47357636183036156
0.25607417898617024,1.1531672533504986
0.260813402540655,0.5956467800772083
0.27309737605723683,0.41821857059919615
0.2912488596429119,0.6782369589866036
0.361398946570919,0.7545547483196083
0.35330999127807705,0.13288994977694354
0.34522110618770185,0.43424264655438893
0.3371322914280149,0.3415148677485729
0.3289809953015005,0.37480488167542286
0.319592203504971,0.37035101706881524
0.3102034864372583,0.32994115728202783
0.3008148442419908,0.6009769552782432
0.2914262770628883,0.41851912393610496
0.2739172519107803,0.6815161207928997
0.2732367931984974,0.5234040723592631
0.28939647784063566,0.6496121225272761
0.3055560961611806,0.9102326106012399
0.2589970848736272,0.49500052533959055
0.2637240159367951,0.8077266726833051
0.27600835313661287,0.4986462460762202
0.28829267441748196,0.5776100826621037
0.3063314667847844,0.5530879144341451
0.32604910389747754,0.3642938265935648
0.34576664972607846,0.4804133805891062
0.3561777893742755,0.1777224113849732
0.35972004232539395,0.34160665686178887
0.3361904412126805,0.6097719868430103
0.3268028473626123,0.388219699687571
0.3174153330734372,0.28379034024407795
0.3080278984925559,0.5195583880304734
0.29041603286200335,0.5875199365320618
0.2715469896812535,0.8065555097476198
0.27080966363261527,0.7956883458224937
0.2869688552411648,0.6937647953124658
0.30312797888329973,0.8905231050467384
0.2619193934544952,0.6785860949780381
0.26663275836212696,0.7417095656994933
0.2789174513570166,0.5729513392342839
0.2912021303547448,0.3968600655028706
0.303486795228624,0.28684544343753876
0.3214093328874469,0.2496073364765411
0.3411260319197102,0.6363162792557291
0.3515638136043447,0.2907350594464389
0.3551053277898467,0.25114375970129776
0.3586467958703099,0.5346850627473375
0.3596323844409477,0.11192237116462893
0.35154593472526974,0.5170483621024646
0.3434013195798802,0.285591084070249
0.26917978139858234,0.9367370231556348
0.2683799384470096,0.9004623875039274
0.28453862661836116,0.6500699720703366
0.2949850528444641,0.7781230641286172
0.26484110280462114,0.7572946286935104
0.2695396279351344,0.8600144590567856
0.2818246688357917,1.1066992605848731
0.29410969765871364,0.9774827519310272
0.3063947142785115,0.5179405635244901
0.3186797185699741,0.4518734151731857
0.33648241364817716,0.3920123453551903
0.3469493245453448,0.17362541851473937
0.3504900977117489,0.32465613919565695
0.3540308216914006,0.4288471144848022
0.357571496414179,0.43013118497228814
0.35875458477836875,0.48596614843984737
0.3506136255418699,0.5370221601748357
0.3412284456046749,0.8094475284669731
0.32342435035400297,0.4412646984333611
0.30455473765725216,0.46503709464395243
0.28568516366076,0.6582936509365142
0.2668156285672167,1.2323177223879416
0.2970153744515347,0.597016158442854
0.30930073492208454,0.14432499814073785
0.3215860849839438,0.6442773133245758
0.33387142451338286,0.21379577842787553
0.34233432528925795,0.40307285367472684
0.34587435518547005,0.7150762249174241
0.34941433281267226,0.17279302537935307
0.352954258098395,0.2759682843116511
0.35649413097005134,0.4214100230420384
0.35782735423294126,0.34811507502600003
0.33993380714490035,0.3854822048523709
0.3210639329179366,0.35208175125703417
0.3021940956305727,0.4457989198099181
0.28332429548469235,0.5800034836021406
0.2644545326819584,0.5956681229722147
0.2574655091839008,1.0375766145643708
0.2577130886862186,0.4411716640079387
0.2579604995442243,0.6803171758078191
0.3644161223477509,0.6109805977104655
0.3085498331480749,0.9428910397232023
0.3209226358505036,0.6684392590899901
0.3332958135971127,0.493986363119909
0.3233005157713045,0.13043879567257807
0.32679207423274,0.23576035673056095
0.3302833726880815,0.15873667108401252
0.33377441090802346,0.4463159760508175
0.34324053365848367,0.312947601070539
0.3374624099450718,0.21423855148256638
0.31859201922434127,0.4754864304049071
0.29972166260038974,0.5346754144505604
0.2808513402731028,0.8650558726644871
0.2619810524421338,0.40508507878681377
